age,wc,education,marital status,race,gender,hours per week,IncomeClass
65,0,2,0,1,0,40,0
68,0,2,1,1,0,40,1
68,2,0,2,1,1,40,0
35,0,2,1,1,0,48,1
50,2,0,0,0,1,12,0
45,0,0,2,1,1,28,0
43,0,2,1,1,0,40,0
37,0,0,2,1,0,40,0
45,0,2,1,1,0,50,1
26,0,1,0,1,1,40,0
36,0,2,0,1,1,32,0
47,0,2,0,1,0,60,0
34,0,0,0,0,0,40,0
53,0,1,3,1,1,30,0
32,0,2,2,1,1,42,0
25,0,0,0,1,0,40,0
42,0,1,1,1,0,40,0
47,0,0,2,1,1,4,0
23,0,0,0,1,0,37,0
56,1,0,2,1,1,40,0
50,0,5,1,1,0,50,1
38,0,0,1,1,0,60,0
42,0,0,1,1,0,46,0
48,0,0,1,1,0,40,0
27,0,0,0,1,1,50,0
53,0,5,1,1,1,37,1
39,0,2,1,1,0,48,1
51,0,0,3,0,1,40,0
34,0,0,2,1,0,40,0
23,0,1,1,1,0,40,0
21,0,1,0,1,0,40,0
36,0,0,1,1,0,44,0
40,0,2,1,1,0,40,1
20,0,1,0,1,1,24,0
48,1,4,2,1,1,40,1
27,0,2,0,1,0,45,0
47,0,0,2,1,1,40,0
30,1,1,1,1,0,40,0
35,0,1,1,4,0,45,1
20,0,0,0,1,0,28,0
38,1,2,1,1,0,38,0
19,0,1,0,1,1,25,0
24,0,0,0,1,0,40,0
31,0,1,0,1,0,40,0
44,1,2,0,1,0,60,0
41,0,1,1,1,0,40,0
37,1,1,1,3,0,32,0
40,0,1,2,1,0,40,1
27,0,3,2,1,1,12,0
64,1,1,0,1,0,40,0
48,0,4,1,0,0,45,0
28,0,1,2,1,0,24,0
42,0,1,1,1,0,40,0
18,0,0,0,1,1,40,0
22,0,0,0,1,0,27,0
36,0,0,1,1,0,40,0
26,0,0,0,1,0,40,0
41,0,0,2,1,0,40,0
28,0,1,0,1,1,35,0
27,0,1,0,1,1,40,0
40,0,1,1,1,0,40,0
19,0,0,0,1,0,15,0
37,0,0,0,1,0,40,0
33,0,1,1,0,0,40,1
34,0,0,1,1,0,40,0
33,0,1,2,0,1,40,0
72,1,0,1,1,0,10,0
19,0,0,0,1,1,40,0
40,0,0,2,0,1,40,0
35,0,0,2,1,1,40,0
41,0,4,0,1,1,40,0
59,0,1,1,1,0,50,1
22,0,0,0,1,0,40,0
37,0,1,1,0,0,40,1
50,1,3,1,2,0,40,1
31,0,0,0,1,0,99,0
27,0,0,1,1,0,40,1
39,1,0,1,1,0,40,1
29,0,1,1,1,0,40,0
26,0,2,3,1,1,55,0
24,0,0,0,1,0,40,0
25,0,1,0,1,0,40,0
30,0,1,0,1,1,20,0
51,2,4,1,1,0,40,1
30,0,2,0,1,0,60,1
23,0,1,0,1,0,60,0
30,0,0,1,1,0,55,0
40,0,1,2,1,1,40,0
20,0,0,0,4,0,32,0
24,0,2,0,1,0,45,0
20,0,0,0,1,1,40,0
25,0,0,0,1,0,28,0
24,0,0,0,1,0,50,0
30,1,0,2,1,1,32,0
37,0,1,1,1,0,40,0
50,0,0,1,1,1,40,0
20,0,0,0,1,0,30,0
22,0,0,1,1,1,3,0
43,0,0,0,1,0,40,0
39,0,2,2,2,1,24,0
21,0,1,0,1,0,35,0
42,0,2,2,1,0,45,1
45,0,0,1,1,0,40,0
48,2,1,3,0,1,40,0
36,0,2,1,1,0,50,1
20,0,1,0,0,0,40,0
61,0,0,1,1,0,40,0
72,0,2,2,1,0,30,0
19,0,1,0,1,1,15,0
39,0,0,2,3,1,40,0
44,0,1,1,1,0,40,0
19,0,0,0,1,0,20,0
20,0,0,0,1,0,48,0
23,0,0,0,1,1,40,0
58,0,0,1,1,0,53,1
62,0,0,1,1,0,12,0
25,0,0,0,0,1,40,0
67,0,2,1,1,0,2,0
36,0,0,2,1,1,40,0
23,0,0,2,1,1,80,0
28,0,0,1,1,1,40,0
25,0,0,2,1,0,40,0
63,0,2,1,1,0,40,1
37,0,2,1,1,1,45,1
45,0,1,1,1,0,40,1
27,0,0,1,1,0,40,0
18,0,1,0,1,0,20,0
34,0,0,2,1,1,40,0
36,0,0,1,1,0,35,0
35,0,2,2,1,1,40,0
27,0,0,1,1,0,45,0
29,0,1,2,1,1,40,0
25,0,0,0,1,1,40,0
22,0,1,0,1,0,32,1
41,0,1,1,1,0,48,1
52,0,0,1,1,0,40,0
44,0,3,2,1,0,45,1
50,0,4,2,1,1,40,1
20,0,0,0,0,0,25,0
20,0,1,0,1,1,40,0
38,0,1,2,1,1,42,0
55,1,0,1,1,0,40,0
45,0,2,1,1,0,55,1
33,0,0,2,1,1,40,0
63,0,0,0,1,0,40,0
34,0,0,1,1,0,40,0
20,0,1,0,1,1,8,0
45,0,2,2,1,0,60,1
59,0,0,1,1,0,50,0
58,0,4,1,1,0,40,1
66,1,0,3,1,1,35,1
29,0,1,2,1,0,40,0
39,0,2,1,1,0,50,1
57,0,0,3,1,1,45,0
57,0,4,1,1,0,40,1
26,0,4,0,1,1,48,0
33,0,2,1,1,0,40,1
45,0,1,1,1,0,40,1
56,1,5,2,1,1,38,0
23,0,1,0,1,0,36,0
23,0,1,0,0,0,25,0
35,1,2,2,1,0,40,0
39,0,2,1,1,1,32,1
45,0,0,2,1,0,40,0
21,0,1,0,1,1,25,0
31,2,0,0,1,1,40,0
31,0,0,1,1,0,40,0
20,0,0,0,1,0,38,0
44,2,0,1,1,0,40,1
19,0,1,0,1,1,23,0
23,0,1,0,1,1,40,0
21,0,0,0,1,0,40,0
46,0,0,2,1,0,48,1
19,0,0,0,1,1,37,0
29,0,1,1,0,1,40,0
26,0,1,0,1,0,40,0
30,0,2,0,1,1,40,0
34,0,1,0,1,1,40,0
28,0,0,0,1,0,48,0
76,0,2,1,1,0,50,1
37,0,2,1,1,0,40,1
24,0,2,1,1,0,30,0
24,0,2,0,1,1,42,0
40,0,0,1,1,0,45,1
20,0,1,0,1,0,20,0
25,0,1,0,4,1,40,0
53,1,4,1,1,0,55,1
28,0,1,1,1,1,40,0
52,1,4,1,0,0,40,1
28,0,3,0,0,0,50,0
77,0,2,0,1,1,10,0
22,0,0,0,1,0,40,0
38,0,2,0,1,0,55,0
25,1,1,0,0,1,40,0
50,0,0,1,1,0,40,1
53,1,0,1,1,0,60,0
24,0,0,0,1,0,40,0
33,0,0,1,1,0,50,1
57,2,4,1,0,0,40,1
39,0,3,1,1,1,48,1
30,0,1,2,1,0,30,0
31,2,0,1,1,0,40,1
30,0,2,0,1,1,65,0
39,0,0,1,1,0,45,1
34,0,0,0,1,0,40,0
45,0,4,1,1,0,50,1
40,2,1,0,1,1,50,0
25,0,0,1,1,0,84,0
42,0,1,1,1,0,57,0
66,0,2,1,1,0,99,0
26,0,0,0,1,0,20,0
23,0,0,1,1,1,40,1
39,0,3,1,1,0,55,1
36,0,0,0,0,1,48,0
35,0,0,1,1,0,40,0
25,0,0,0,1,0,40,0
46,0,0,1,1,1,40,0
41,0,0,2,1,1,60,0
50,0,0,3,1,1,35,0
40,0,5,1,1,0,40,1
55,0,2,1,1,0,55,1
30,0,1,1,1,0,40,1
35,0,0,1,1,0,48,0
30,0,0,0,1,1,40,0
34,0,0,0,1,0,40,0
24,1,1,0,1,0,50,0
29,2,2,0,1,1,40,0
50,0,0,1,1,0,47,0
22,0,1,0,1,0,35,0
45,0,3,1,1,0,40,1
41,0,0,1,1,0,40,0
24,0,2,0,1,0,40,0
22,0,0,0,1,0,35,0
28,0,0,1,1,0,45,1
23,0,1,0,1,0,35,0
23,0,2,0,2,1,20,0
45,0,1,2,1,1,48,0
41,0,0,2,1,1,40,0
49,2,0,1,1,0,40,1
38,0,1,0,0,1,40,0
37,0,0,0,1,0,40,0
70,0,2,3,2,0,32,0
24,0,0,0,1,1,40,0
28,1,2,0,1,1,40,0
69,0,5,1,1,0,40,1
37,0,0,0,0,1,40,0
28,0,2,0,1,1,40,0
54,0,1,2,1,1,40,0
71,0,0,1,1,0,45,1
27,1,2,0,4,1,45,0
21,0,0,0,1,0,44,0
32,0,2,0,1,0,50,1
31,0,1,0,1,0,40,0
48,0,0,1,1,0,45,0
23,0,1,0,1,1,40,0
49,1,1,1,1,0,46,0
51,0,0,1,1,1,40,0
59,0,0,2,2,0,40,0
47,0,2,2,1,1,50,0
37,0,0,1,1,0,50,0
43,0,1,1,1,0,60,0
48,0,1,1,1,0,50,1
37,0,2,0,1,0,30,0
19,0,0,0,1,0,48,0
45,0,0,2,1,0,60,0
31,0,0,1,1,0,40,0
39,0,0,1,0,0,40,0
31,1,2,1,1,0,40,1
42,0,2,1,1,0,45,1
19,0,0,0,1,1,20,0
24,0,2,0,2,0,32,0
62,0,0,1,1,0,40,1
58,0,2,0,1,1,62,0
33,0,0,0,0,1,40,0
76,0,0,3,1,0,6,0
40,0,0,2,1,1,50,0
41,0,1,1,1,1,40,0
46,1,0,1,1,0,96,1
22,2,1,0,1,1,40,0
26,0,0,0,1,0,40,0
31,0,2,0,1,0,40,1
22,0,0,0,1,1,25,0
41,0,1,0,0,0,43,0
29,0,0,0,4,0,40,0
72,2,0,1,1,0,40,1
19,0,1,0,1,1,25,0
25,0,2,0,1,0,40,0
24,0,2,0,1,0,45,0
25,0,1,1,1,0,43,0
43,0,0,1,1,0,55,0
29,1,1,0,1,1,10,0
32,1,1,1,1,0,40,1
43,0,1,1,1,0,50,0
41,0,0,0,1,1,40,0
32,0,2,1,1,1,40,1
65,0,0,1,1,0,40,1
53,0,4,1,1,0,55,1
37,0,2,1,1,0,60,1
21,0,1,0,1,0,30,0
20,0,0,0,1,0,40,0
26,0,0,1,1,0,45,0
31,0,3,0,1,0,50,0
55,0,2,1,1,0,45,1
49,0,4,1,1,0,50,1
30,2,3,0,1,0,55,0
19,0,1,0,1,0,15,0
41,0,1,2,1,0,40,1
29,0,2,1,1,0,35,1
47,1,4,1,1,0,48,1
53,1,4,1,0,0,40,1
19,0,1,0,1,1,10,0
71,0,0,2,1,1,16,0
29,0,1,0,1,1,25,0
43,1,1,1,1,0,40,0
23,0,2,0,1,1,30,0
52,0,1,2,1,1,40,0
56,0,2,1,1,0,40,1
37,2,2,0,1,1,40,0
31,1,0,1,1,0,40,0
20,0,1,0,1,1,25,0
64,0,0,1,1,0,65,1
45,0,0,1,1,0,40,0
40,0,1,0,1,0,50,1
19,0,0,0,1,0,52,0
54,0,2,2,1,0,45,1
54,0,0,1,1,0,40,0
24,0,1,1,1,0,24,0
54,0,1,2,1,1,40,0
42,0,2,1,1,0,45,1
51,2,4,3,1,0,50,1
41,0,1,1,0,1,40,1
52,0,1,2,1,1,40,0
20,0,1,0,1,1,15,0
18,0,0,0,1,1,25,0
58,0,0,1,2,1,60,0
23,0,0,0,1,1,40,0
21,0,1,0,1,1,20,0
53,0,0,2,1,0,40,0
18,0,0,1,1,1,40,0
44,0,2,1,1,0,40,1
31,0,2,0,1,0,50,0
24,0,1,0,0,1,20,0
35,0,0,1,1,0,40,1
54,0,1,1,1,0,32,0
27,1,0,0,0,0,40,0
32,0,2,0,1,0,40,1
29,0,0,0,1,0,45,0
47,0,1,1,1,1,40,0
56,1,1,1,1,1,15,0
28,0,0,1,0,0,40,0
22,0,1,0,1,0,25,0
42,2,1,2,2,1,40,0
46,0,0,2,1,1,40,0
45,0,1,1,0,0,99,1
55,0,0,1,2,0,55,0
57,0,2,1,1,0,40,1
43,0,0,1,1,0,30,0
27,1,2,2,1,1,40,0
25,0,0,0,1,1,40,0
37,0,1,0,1,1,40,0
48,0,1,2,1,0,45,0
38,0,0,1,1,0,45,0
37,0,0,2,1,1,37,0
45,0,0,1,1,0,46,0
56,0,0,1,1,0,55,1
64,0,0,1,1,0,40,0
35,1,1,2,1,1,38,0
23,0,0,0,1,0,40,0
42,1,0,1,1,0,90,0
23,0,1,0,1,0,30,0
56,1,0,1,1,0,40,1
41,0,2,1,1,0,40,1
21,0,1,0,1,0,40,0
29,0,0,0,0,0,40,0
19,0,1,0,1,0,25,0
25,1,2,0,1,0,25,0
56,0,1,1,1,0,50,1
42,0,4,0,1,1,50,1
58,0,2,2,1,1,35,0
24,0,2,0,1,0,40,0
37,0,0,1,1,0,45,0
36,0,0,0,1,0,40,0
41,0,0,1,1,0,40,0
31,0,2,0,1,1,40,0
22,0,0,0,1,1,40,0
29,0,0,1,1,0,60,0
25,0,0,0,1,1,46,0
23,0,2,0,1,0,40,0
27,0,0,1,1,0,45,0
32,0,2,1,0,0,50,1
33,0,1,1,1,0,40,0
38,0,2,2,1,1,55,0
21,0,1,0,1,0,30,0
50,0,2,1,1,0,40,1
32,0,1,0,1,0,30,0
40,2,0,1,1,0,40,1
58,2,1,1,1,0,40,1
20,0,0,0,1,1,20,0
56,0,2,1,1,0,50,0
30,1,2,1,1,0,40,0
39,0,1,2,1,1,39,0
33,0,0,1,1,0,40,1
50,0,1,2,1,0,40,0
44,0,1,1,1,0,40,0
27,0,2,0,1,0,40,0
27,0,2,0,2,0,40,1
25,0,1,0,1,0,15,0
31,0,0,1,3,1,40,0
39,0,0,1,1,0,50,1
35,0,2,1,1,0,45,1
28,0,1,1,1,0,40,0
57,0,2,1,2,0,40,1
32,0,5,1,1,0,65,1
62,1,0,2,1,1,35,0
67,0,0,2,1,1,20,0
19,0,0,0,0,1,30,0
19,0,1,0,1,1,30,0
43,0,0,2,1,1,40,0
31,0,5,1,1,1,90,0
65,0,1,1,1,1,45,0
32,0,0,0,1,1,40,0
41,0,0,1,1,0,40,0
33,1,1,1,1,0,40,0
34,0,2,1,1,0,50,1
27,0,1,0,1,0,45,0
51,0,0,1,1,0,40,1
47,0,0,1,1,0,40,0
31,0,1,0,1,0,40,0
40,0,4,0,1,1,40,1
48,0,0,2,1,1,30,0
36,1,2,0,0,0,40,0
18,0,0,0,1,0,20,0
33,0,0,0,1,1,40,0
34,0,4,1,1,0,40,0
51,0,1,1,1,0,48,1
20,0,0,0,1,0,35,0
67,1,1,2,0,1,20,0
31,1,0,0,0,0,40,0
19,0,1,0,0,1,30,0
47,0,1,2,1,1,48,0
30,0,1,1,1,0,40,0
34,0,0,0,1,0,60,0
38,0,1,1,1,0,40,1
60,0,1,1,1,0,40,1
51,0,1,1,1,0,40,1
24,0,2,0,1,0,40,0
18,0,1,0,0,1,35,0
24,0,2,0,1,1,40,0
48,1,0,1,1,1,40,1
48,0,0,2,1,0,40,0
40,2,2,1,1,0,66,1
20,0,1,0,1,1,20,0
31,0,0,2,1,1,25,0
30,0,1,1,1,0,50,0
30,0,0,0,1,0,40,0
51,0,0,0,1,1,40,0
25,0,0,0,1,1,30,0
23,0,0,0,1,0,40,0
19,1,1,0,0,1,35,0
22,0,0,0,1,0,40,0
40,1,2,2,1,1,70,0
42,0,0,1,1,0,45,0
31,0,0,1,1,0,65,0
41,0,0,0,1,1,40,0
35,0,1,1,1,0,40,0
28,0,2,0,1,1,15,0
44,0,2,2,1,1,40,0
49,0,0,3,1,1,45,0
43,0,0,1,4,0,40,0
32,0,0,2,1,0,35,0
37,0,2,1,1,0,50,1
50,0,2,1,1,0,50,1
47,0,1,1,1,0,40,1
42,0,0,2,1,1,40,0
66,1,0,3,0,1,40,0
37,0,2,1,1,0,45,1
25,0,1,0,1,1,40,0
29,0,2,1,1,0,50,1
32,0,0,0,1,0,40,0
25,0,2,0,1,0,40,0
32,0,1,1,1,0,50,0
32,0,0,0,1,0,10,0
24,0,1,1,1,0,60,0
51,2,0,2,1,1,40,0
77,0,3,1,1,0,40,0
47,0,0,2,1,1,20,0
26,0,0,0,1,0,40,0
20,0,1,0,1,0,20,0
40,0,5,1,1,0,45,0
50,0,4,1,1,0,40,1
51,1,1,1,1,0,40,1
51,1,2,1,1,0,50,1
32,0,2,0,1,0,40,0
29,0,1,1,1,0,45,0
42,0,1,2,1,0,40,0
40,0,0,2,1,1,40,0
27,0,1,1,1,0,40,0
61,0,2,1,1,0,45,1
42,0,2,1,0,1,35,1
49,0,4,1,2,0,40,0
43,0,0,2,0,1,40,0
46,0,2,2,1,0,40,1
28,0,0,1,1,0,45,1
50,1,1,1,1,0,40,1
57,0,1,1,1,0,40,0
47,0,0,1,1,1,38,0
40,0,0,1,1,1,45,0
35,2,2,1,2,0,40,0
35,1,2,1,1,0,80,0
30,0,2,1,1,0,60,1
49,0,0,0,0,1,40,0
48,0,0,1,1,0,40,0
22,0,1,0,1,0,45,0
36,0,0,1,1,0,50,0
34,0,2,1,1,0,40,1
37,0,1,1,2,0,40,0
46,0,1,1,1,1,40,1
41,0,2,2,0,1,90,1
59,0,0,1,1,0,40,1
42,0,2,2,1,1,45,0
36,0,1,1,1,0,40,0
62,0,1,1,1,0,60,1
38,0,2,2,1,0,55,1
44,0,0,1,0,1,40,0
26,0,2,0,1,1,55,0
21,0,1,0,1,1,35,0
19,0,1,0,2,1,18,0
77,0,0,3,1,1,32,0
37,1,1,1,1,0,30,0
59,0,5,1,1,0,45,1
22,0,1,0,1,0,40,0
31,0,0,1,1,0,48,1
29,2,1,0,1,1,40,1
56,0,0,1,1,0,50,1
19,0,1,0,1,1,20,0
37,0,0,1,1,0,40,0
41,0,4,1,1,0,40,1
29,0,0,0,1,0,38,0
36,0,4,1,1,0,50,1
19,0,1,0,1,0,40,0
46,0,0,1,1,1,28,1
42,0,4,1,1,1,45,1
29,0,1,0,1,1,40,0
42,0,2,1,1,0,40,1
47,0,4,2,1,1,40,0
39,0,0,1,1,0,45,0
46,0,2,2,0,1,35,1
36,0,1,1,1,0,56,1
39,0,0,2,1,1,40,0
44,0,1,1,1,0,40,0
35,0,2,0,1,1,50,1
59,0,2,1,0,0,48,1
21,0,1,0,1,1,60,0
31,0,1,1,1,0,50,1
40,0,2,1,1,0,50,1
33,0,0,1,1,0,45,1
41,1,4,1,1,0,60,0
43,0,0,1,1,1,35,0
28,1,2,0,0,1,60,0
23,0,2,0,1,1,40,0
55,2,1,1,1,0,40,1
23,0,0,0,1,0,40,0
41,0,0,2,1,1,50,0
49,0,0,2,1,0,90,0
25,0,1,0,1,0,40,1
26,0,1,0,1,0,40,0
24,0,1,0,1,0,40,0
30,0,2,1,1,0,42,1
19,0,0,0,1,0,28,0
27,0,0,0,1,0,22,0
53,0,3,0,1,1,40,0
24,0,2,0,1,1,40,0
37,0,1,1,1,0,40,1
49,1,0,1,1,0,40,1
86,0,4,0,1,1,40,0
47,0,1,1,1,1,35,0
32,0,0,1,1,0,50,1
25,1,0,0,1,0,40,0
42,0,2,1,1,0,40,1
60,0,1,1,1,0,65,0
46,0,1,1,1,0,38,1
39,1,1,1,1,0,40,1
27,0,1,0,1,1,40,0
59,0,1,2,1,0,40,0
51,0,1,2,1,1,45,1
36,0,0,1,1,0,40,0
32,0,4,1,1,0,60,1
23,0,0,0,1,0,30,0
62,0,0,1,1,0,20,0
27,0,2,0,2,0,40,0
49,0,1,2,1,1,35,0
19,0,1,0,1,1,30,0
54,0,0,1,0,1,40,0
24,0,1,1,1,1,40,1
36,0,2,1,1,0,40,1
21,0,1,0,1,0,50,0
30,0,1,1,1,0,40,0
22,0,0,0,1,0,40,0
33,0,1,2,2,1,52,0
39,1,0,1,1,0,38,1
42,0,0,1,1,0,50,1
42,1,2,2,1,0,33,0
29,0,2,1,1,0,40,0
35,0,2,0,1,0,55,0
23,0,1,0,1,1,30,0
28,0,1,1,3,0,60,0
34,0,0,2,1,1,40,0
40,0,1,0,0,1,40,0
49,0,0,1,1,0,40,0
34,0,0,0,1,1,40,0
26,0,2,0,1,0,35,0
25,0,0,0,1,0,40,0
40,0,1,2,1,1,30,0
54,0,0,1,1,0,40,0
25,0,2,0,1,1,40,0
28,0,2,1,1,0,40,0
31,0,2,0,1,0,40,0
45,0,0,2,1,1,40,0
19,0,0,0,1,0,40,0
35,0,2,0,2,1,50,0
58,0,0,1,1,0,40,0
61,0,0,1,1,0,45,1
39,0,2,1,1,0,70,1
59,0,0,1,1,0,40,1
41,0,2,2,1,0,50,1
22,0,1,0,1,0,20,0
37,0,0,1,1,0,45,1
20,0,1,0,1,1,35,0
28,0,0,0,1,0,60,0
28,0,1,0,1,1,30,0
49,0,2,1,1,0,40,0
38,1,0,1,1,0,40,1
19,0,0,0,1,0,20,0
43,0,2,1,1,0,40,1
28,0,0,1,0,0,40,1
41,0,1,2,0,1,24,0
50,0,4,1,1,0,65,1
46,0,2,2,1,0,40,0
20,0,1,0,1,0,40,0
45,0,2,1,1,0,60,1
28,0,1,0,1,1,50,0
37,0,1,1,1,1,40,0
66,0,0,1,1,0,40,0
38,0,2,1,1,1,50,1
55,2,3,1,1,0,40,1
56,0,1,3,1,1,38,0
47,0,1,1,1,0,65,1
40,0,0,0,3,0,43,0
41,0,2,1,1,0,40,0
21,0,1,0,4,1,20,0
52,0,0,0,1,0,40,0
62,0,5,2,1,0,50,1
29,0,0,1,1,1,40,0
46,0,2,1,1,0,50,1
35,0,5,1,2,0,40,1
34,0,1,2,1,0,60,0
29,0,0,1,1,0,60,0
22,0,0,0,1,1,40,0
47,0,2,0,1,0,40,0
19,0,0,0,1,1,40,0
46,0,2,1,1,0,40,1
23,0,1,0,0,0,40,0
49,0,0,1,0,0,40,0
50,0,2,1,1,0,40,1
77,0,0,3,1,1,10,0
54,0,-1,1,2,0,40,0
32,0,1,1,1,0,50,0
36,2,2,1,2,0,40,0
24,1,2,0,1,1,20,0
26,0,2,0,1,1,40,0
47,0,2,3,0,1,40,0
31,0,1,1,1,0,40,1
38,0,0,1,1,0,55,0
50,0,1,1,1,0,40,1
34,0,0,0,1,0,50,0
32,0,2,1,1,0,40,0
29,0,2,0,1,0,35,0
42,0,2,1,1,0,45,1
37,0,1,2,0,1,40,0
36,0,0,2,1,1,40,0
59,0,4,3,1,1,40,1
32,0,2,1,1,0,50,1
52,1,0,1,1,0,56,1
39,0,3,0,1,1,35,1
39,0,1,0,1,0,40,0
69,0,2,3,1,1,15,0
43,0,0,1,1,1,35,0
19,0,1,0,1,1,30,0
51,0,0,1,0,0,40,0
75,0,1,3,1,1,8,0
58,2,0,1,1,0,70,0
41,0,1,0,1,1,40,0
58,0,0,2,1,1,40,0
26,0,0,1,1,0,65,0
45,0,4,0,1,1,40,0
51,1,4,1,1,0,40,1
22,0,0,0,1,0,40,0
28,0,0,1,1,0,40,0
23,0,1,0,1,1,25,0
33,0,0,1,0,0,35,0
19,0,1,0,1,1,40,0
25,0,0,0,1,0,40,0
21,0,0,0,1,0,40,0
32,0,1,0,1,0,35,0
32,1,2,1,1,1,45,0
70,1,0,3,1,1,12,0
31,0,1,0,1,0,40,0
37,0,2,1,1,0,60,1
34,0,0,2,1,1,36,0
44,0,1,1,1,0,48,0
39,1,0,2,1,1,40,0
31,0,0,1,1,0,40,1
36,0,0,1,1,1,50,0
43,0,2,1,1,0,40,1
38,0,1,1,1,0,40,0
26,0,0,0,1,0,50,0
27,0,0,1,3,0,8,0
29,0,0,0,0,0,40,0
31,0,1,1,1,0,50,1
26,0,0,3,1,0,40,0
21,0,1,0,1,0,50,0
33,0,0,1,1,0,40,0
33,0,0,2,1,1,32,0
29,0,2,1,1,0,50,1
19,0,1,2,1,1,40,0
41,0,1,1,1,0,50,1
27,0,1,0,0,0,40,0
33,0,0,0,1,0,45,0
72,2,1,3,1,1,16,0
41,0,2,1,1,0,60,0
30,0,0,1,1,0,40,0
31,0,2,2,2,0,70,1
56,0,0,3,1,1,40,0
48,0,0,2,1,1,40,0
31,0,0,1,1,0,40,0
51,0,2,1,1,0,40,1
42,0,0,0,0,1,40,0
31,0,3,1,1,0,60,1
42,0,1,0,0,1,40,0
40,0,2,1,1,0,40,1
65,0,0,3,1,1,20,0
53,0,2,1,1,0,52,1
56,0,1,1,1,0,60,1
44,0,4,1,1,0,50,1
47,0,0,2,0,0,44,1
41,1,1,2,1,0,20,0
19,0,0,0,1,0,40,0
27,1,2,0,3,1,43,0
41,0,1,2,1,0,21,0
38,0,1,2,0,0,60,0
32,0,1,1,1,1,40,1
37,0,0,1,1,0,40,0
62,1,0,1,1,0,40,0
48,0,0,1,1,0,40,0
43,0,1,1,1,0,50,1
25,0,0,0,0,0,24,0
55,0,0,1,1,0,40,0
42,0,0,2,1,1,40,0
40,0,0,2,1,0,40,0
39,0,0,1,1,0,40,1
32,2,0,0,0,1,40,0
18,0,1,0,1,1,20,0
27,0,4,0,1,0,40,0
38,0,0,1,1,1,60,0
67,0,2,1,1,0,40,1
21,0,0,0,1,0,40,0
31,0,0,1,1,0,40,0
29,0,2,1,1,0,40,1
28,0,2,0,1,0,40,1
31,1,1,1,1,0,45,0
26,0,1,1,1,0,40,1
28,1,2,2,1,1,40,0
40,0,4,0,1,1,40,0
62,0,1,1,0,0,20,0
24,0,0,0,1,0,20,0
27,0,4,0,1,0,45,0
18,0,0,0,1,0,30,0
22,0,2,0,3,1,40,1
21,0,0,0,1,1,40,0
38,0,2,1,1,0,40,1
39,0,2,1,1,0,50,1
27,0,0,1,1,0,40,0
51,0,1,1,1,0,60,1
60,0,1,1,1,0,40,0
38,0,0,1,1,0,40,0
43,0,1,2,1,1,40,0
32,0,0,0,1,0,60,0
23,0,2,0,1,1,38,0
28,0,2,1,1,0,40,1
25,0,2,0,1,1,40,0
42,0,2,1,1,0,60,0
29,0,2,0,4,1,50,0
44,0,4,1,1,0,45,1
24,0,1,0,1,1,17,0
52,0,1,1,1,0,40,1
39,0,2,0,2,1,35,0
38,0,0,0,0,1,24,0
48,0,0,2,0,1,20,0
26,0,0,0,1,0,40,0
20,0,0,0,1,0,40,0
50,1,0,1,0,0,40,0
20,0,1,0,1,1,40,0
23,0,1,0,0,0,22,0
50,0,0,1,1,0,32,0
29,0,2,1,1,0,45,1
47,0,1,2,1,1,40,0
39,0,0,1,0,1,40,0
63,1,0,1,1,1,35,1
27,0,0,0,1,0,60,0
38,0,1,0,1,1,40,0
25,0,0,0,1,0,65,0
31,0,0,1,1,0,52,0
40,2,1,0,1,1,40,0
42,0,5,0,1,0,50,0
52,0,0,1,1,0,40,1
46,0,2,1,1,0,40,1
33,0,0,2,1,1,40,0
58,0,0,0,1,1,40,0
52,1,0,2,1,0,36,1
54,0,2,1,1,0,40,1
46,0,4,1,1,0,60,0
28,0,0,1,1,0,40,0
39,0,2,0,1,1,40,0
60,2,1,1,1,0,40,0
22,0,0,0,1,1,40,0
27,0,2,0,1,1,40,0
35,0,2,1,1,0,45,1
47,0,2,1,1,0,50,0
38,0,2,1,1,0,40,1
39,0,2,1,1,0,40,0
32,0,4,0,1,1,40,0
39,0,0,0,0,1,40,0
42,0,4,1,1,0,50,1
26,0,0,2,1,1,35,0
50,1,1,2,0,1,40,0
51,0,0,1,1,0,45,1
51,2,0,1,1,0,40,1
40,0,0,1,1,0,40,1
35,0,0,2,1,0,40,0
31,0,4,1,1,0,40,1
43,0,0,1,1,0,40,1
20,0,0,0,1,0,40,0
30,0,1,1,1,0,45,0
51,0,0,1,1,0,40,1
29,2,1,0,0,1,40,0
21,0,1,0,1,0,20,0
24,0,2,0,1,0,55,0
55,0,0,1,0,0,40,0
31,0,2,0,1,1,42,0
30,0,1,0,1,1,40,0
29,0,0,0,1,0,40,0
32,0,1,1,1,0,40,0
47,0,1,1,1,0,40,1
40,0,1,1,1,0,40,0
20,0,1,0,1,1,10,0
45,0,2,0,1,0,40,0
21,0,1,0,1,1,30,0
57,0,0,3,1,1,40,0
33,0,0,1,1,0,48,0
37,0,0,1,1,0,50,0
68,0,1,1,1,0,55,1
32,0,1,1,1,0,40,0
30,0,3,2,1,0,50,1
45,0,1,2,1,1,20,0
22,0,0,0,1,1,40,0
38,0,2,0,1,1,8,0
23,0,2,0,1,0,40,0
18,0,0,0,1,0,25,0
30,0,2,0,1,1,40,0
50,0,1,1,1,0,45,1
60,0,0,1,1,0,40,0
39,0,2,1,1,0,60,1
55,1,1,1,1,0,40,1
